rotulo,esq_x0,esq_y0,esq_z0,esq_x1,esq_y1,esq_z1,esq_x2,esq_y2,esq_z2,esq_x3,esq_y3,esq_z3,esq_x4,esq_y4,esq_z4,esq_x5,esq_y5,esq_z5,esq_x6,esq_y6,esq_z6,esq_x7,esq_y7,esq_z7,esq_x8,esq_y8,esq_z8,esq_x9,esq_y9,esq_z9,esq_x10,esq_y10,esq_z10,esq_x11,esq_y11,esq_z11,esq_x12,esq_y12,esq_z12,esq_x13,esq_y13,esq_z13,esq_x14,esq_y14,esq_z14,esq_x15,esq_y15,esq_z15,esq_x16,esq_y16,esq_z16,esq_x17,esq_y17,esq_z17,esq_x18,esq_y18,esq_z18,esq_x19,esq_y19,esq_z19,esq_x20,esq_y20,esq_z20,dir_x0,dir_y0,dir_z0,dir_x1,dir_y1,dir_z1,dir_x2,dir_y2,dir_z2,dir_x3,dir_y3,dir_z3,dir_x4,dir_y4,dir_z4,dir_x5,dir_y5,dir_z5,dir_x6,dir_y6,dir_z6,dir_x7,dir_y7,dir_z7,dir_x8,dir_y8,dir_z8,dir_x9,dir_y9,dir_z9,dir_x10,dir_y10,dir_z10,dir_x11,dir_y11,dir_z11,dir_x12,dir_y12,dir_z12,dir_x13,dir_y13,dir_z13,dir_x14,dir_y14,dir_z14,dir_x15,dir_y15,dir_z15,dir_x16,dir_y16,dir_z16,dir_x17,dir_y17,dir_z17,dir_x18,dir_y18,dir_z18,dir_x19,dir_y19,dir_z19,dir_x20,dir_y20,dir_z20
quatro,0.0,0.0,0.0,-0.19233292721040157,-0.4796699922157527,0.0391893153389813,-0.14697914881286575,-0.9480161370374857,0.02469259409389271,0.05978134258223619,-1.2737663266202586,0.018776657790398974,0.2534013625090964,-1.4456146334129538,0.013559047031569127,-0.17991104144254258,-1.08213451326341,-0.2250193364259727,-0.2788169263654223,-1.7124112278235533,-0.338689491915086,-0.3159196624306125,-2.1109712324386645,-0.3833107594009838,-0.3282403010860734,-2.4159771132136716,-0.4016181935720711,0.07242782371447085,-0.9973736563354707,-0.28534945553058916,0.17132430071982688,-1.7331806244113819,-0.4071954460113676,0.25423687518441673,-2.1839034997308353,-0.46412936288943235,0.314966774784282,-2.5289441015338996,-0.4895636679147936,0.3089300277065654,-0.8819842039188985,-0.3249324658519866,0.5465813416247708,-1.5165816912668377,-0.4513400083430578,0.6919928028477325,-1.8987548955399294,-0.5173473016776542,0.7877456914119503,-2.194378991895455,-0.5393933377402486,0.5037010988758508,-0.7492650687595965,-0.34626559083111735,0.7719735416814798,-1.1645051618122289,-0.4282970690200041,0.9182164836151089,-1.3872019188323819,-0.4396392469199927,1.0245068371339834,-1.5888991586154353,-0.4294934798647758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.22149294488592997,-0.4829617964548504,0.039078884136678135,-0.18818131016561182,-0.9555362818117151,0.019053164146623995,0.016017836061044226,-1.295305200475001,0.01279566034567219,0.22015255354628674,-1.4603454997889036,0.005722343276887531,-0.18612977139715892,-1.0835197219014807,-0.28765532801944743,-0.2998171727583253,-1.730813253469264,-0.4179219996216997,-0.34268462312140546,-2.1453062921238852,-0.4704500003209835,-0.3623903968100589,-2.461705812203517,-0.4954885059868815,0.07067422655701182,-0.9974994504763238,-0.34479811329976456,0.18245961245526993,-1.7535404920028856,-0.48418794787027486,0.2680170302333854,-2.217112428338419,-0.5473227580566288,0.32428641858337326,-2.568823001486292,-0.5801421359189066,0.30534619206274183,-0.8882252659474053,-0.3763493162359764,0.5485525345325034,-1.5404249550010811,-0.509475127204388,0.6931313900373529,-1.942490996246411,-0.5795669118608384,0.787453547920969,-2.250932351124842,-0.6072545556649865,0.49972208258793827,-0.7659610922947206,-0.3877040461599272,0.77997343182469,-1.203017106583275,-0.4767939900201785,0.9318809047107495,-1.4318342621676297,-0.49696820168664463,1.0404618724511574,-1.6374537278423806,-0.4950040747896496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.21630861579759536,-0.48170933207939126,0.03436107016150826,-0.17856119307948376,-0.967681298915061,0.014012950784719529,0.021876226961479815,-1.3259718286471032,0.009912625312830234,0.21845726969054385,-1.5073535039235142,0.006168699822774156,-0.18055888121515548,-1.0910494725023479,-0.3085805359113103,-0.3018205915428791,-1.7439828163847955,-0.44171601372533487,-0.34722492382823616,-2.1623021792974124,-0.4930105419824895,-0.3686427303804243,-2.4828957616509206,-0.5172532799256709,0.07560254661671943,-0.9971380320422378,-0.36174305446159816,0.18113804354617158,-1.7559308969185363,-0.5105238355455977,0.26316875506547216,-2.2284946804643644,-0.5761355634664405,0.3229455183891309,-2.5887954788118512,-0.6102550903299944,0.3116924326526092,-0.8847759372105625,-0.38811066612254724,0.5547738436121373,-1.5385211822998277,-0.5285673119498736,0.7000809931392843,-1.941518748212732,-0.5981911006198077,0.8025465461631385,-2.251601799977299,-0.6240047492644081,0.5086350874649064,-0.7669910419147559,-0.3941556633637475,0.791573299391325,-1.2202160199011374,-0.49303581800739943,0.9524313027023457,-1.4541933058580625,-0.5190548583263436,1.0773155775227719,-1.6643123256073098,-0.519377616671741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.22762401522510572,-0.4875544714892059,0.050097515312797096,-0.19797832948959268,-0.9799001680045186,0.025919059294063216,-0.0014434532535408334,-1.3445956662880576,0.019273811789991397,0.18827768141142698,-1.533513115539825,0.009549415756852064,-0.18924008551924332,-1.1034616014058176,-0.34100792607010727,-0.315631849399678,-1.7363565247082215,-0.4829904377165275,-0.3569387719439606,-2.152881169284895,-0.5438551961701407,-0.3782336830464625,-2.471002363914196,-0.5764304880230162,0.07619200719214489,-0.9970931641727528,-0.3997997465051887,0.19736379149955235,-1.7451398765927442,-0.561670452191689,0.28130885523486826,-2.20734584103121,-0.6339854341606516,0.33308295458189285,-2.553015126932881,-0.6744074005921303,0.3156286383278216,-0.8793297032786319,-0.42542329715124716,0.5607644632840464,-1.5403371019592127,-0.5668656988660128,0.6969674278594169,-1.9519579810866217,-0.627832599986296,0.7899166428964283,-2.2667197829214007,-0.6509113761861623,0.5062291479568904,-0.7587093058814224,-0.42794582345671994,0.7835272215349391,-1.2095514399282943,-0.5215479946649106,0.931830116497936,-1.4381705816125148,-0.5363753865511304,1.0434298485096172,-1.6419913798907242,-0.530778029580885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.22832816430653427,-0.48618744729202695,0.05191148795145895,-0.2009711741078963,-0.9796363179083837,0.030013796618642705,-0.00701947822582784,-1.3484957442733005,0.025686130321920884,0.1812638554278214,-1.5398663342282664,0.018660679268371855,-0.1907496077700416,-1.1028189189601587,-0.33932523102120354,-0.3178384861259935,-1.7399860949375001,-0.48008742322833076,-0.35895241935880734,-2.1575343625620613,-0.5392258057441518,-0.3805423349569849,-2.4764216868307996,-0.5705006255113463,0.07479634468372158,-0.9971988301346698,-0.39815235485224487,0.19542931109341466,-1.7498161891933879,-0.5584773281060462,0.2801765690638114,-2.2124958147225255,-0.6287495604291687,0.3321419548902881,-2.558696222909336,-0.6676388576071651,0.3147300442767117,-0.8794845567533521,-0.423812850890178,0.5585351724826606,-1.5379221764062936,-0.5645764631430927,0.6961247137431401,-1.9497511136725478,-0.6246442848166585,0.790002789368107,-2.265470123891233,-0.64678160887612,0.5061996536406456,-0.758469022332576,-0.42621372614111236,0.7851948981276976,-1.2101891182697353,-0.5189721532320375,0.9355527235173069,-1.43928871285544,-0.5333156135560781,1.0484087516021818,-1.6433841412143604,-0.5273334595882312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.23165833240017278,-0.47823718549211935,0.03182664065212306,-0.20610407895270758,-0.989087066731706,-0.0035139832706721765,-0.010662155174793984,-1.3764277942622567,-0.021393258148131283,0.18246177977487654,-1.5815202224954763,-0.04060137201279253,-0.2083335210137463,-1.112194246227719,-0.34682777297334894,-0.32682596158403127,-1.7810282700435822,-0.49499548351027256,-0.3626894324745765,-2.206709747773606,-0.5576708998935741,-0.3824751841813126,-2.5271986030677183,-0.5894618441612721,0.05373617515768171,-0.998555167969914,-0.4057524451215007,0.19872174600864598,-1.7673778566845646,-0.5728774797402448,0.2864744033166162,-2.2479631712625467,-0.6509899005822276,0.3347458218168359,-2.6102723367562723,-0.6940011023338845,0.2962009611680925,-0.8752783909621127,-0.43488675212236205,0.5531283858218767,-1.5609567584418662,-0.5849697745223852,0.6997940027426542,-1.9855923848491965,-0.6525696873494922,0.795226803726712,-2.3134067282491646,-0.6781072699549837,0.49974343055739173,-0.7558761206462679,-0.44283081826154524,0.7843407048761314,-1.2371635626763677,-0.5398428594278847,0.9393784420611487,-1.4758947047532318,-0.5561016153663352,1.0496133890464319,-1.6917623531691042,-0.5512187374647872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.24577267528050856,-0.4750227433723822,0.03795138564590658,-0.22832648925694557,-0.9808072069947317,0.0009041401808090772,-0.041965923538257066,-1.3797840942943456,-0.0103998318590277,0.14443021308728848,-1.5912915521388475,-0.02428761304949458,-0.2011281834094568,-1.1033020275201795,-0.41818152397791786,-0.3334276106080594,-1.7741260133840278,-0.5790220982810923,-0.37245427058948954,-2.2141087259225976,-0.6463942258561507,-0.3923896296284484,-2.5467738543805614,-0.6813266744583356,0.07390891408171675,-0.997264996086427,-0.4697706820875887,0.204531923963377,-1.7953047732337892,-0.6500853002910162,0.2949662909062772,-2.280823621708627,-0.7252500254777057,0.35034861195349315,-2.639747035515538,-0.7666059474865944,0.3201038555498482,-0.8820879806125287,-0.483544290547852,0.5679519746757754,-1.5727383994938935,-0.633845402765435,0.7090204999256947,-2.000722333731447,-0.6929344889697633,0.8062713592728391,-2.3225328023458363,-0.7140549125322794,0.5191102738885125,-0.7676094196563832,-0.4732490029762192,0.8034838649186021,-1.2507533962965258,-0.5709005488274932,0.9589084919901836,-1.4978311286263892,-0.5859046735256309,1.0749246646800694,-1.715549582993969,-0.5801139275054542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.2365022241394168,-0.4858079843972388,0.035823109229240244,-0.20946870096153808,-0.990316994426337,0.002019835738257216,-0.02193383101360641,-1.3790320483194105,-0.011251508288456521,0.16233339592875506,-1.5875990696055247,-0.028266458444863342,-0.19419815664026857,-1.1093617264830946,-0.37252508363061576,-0.3293958810642787,-1.7735648277546505,-0.5267994021876562,-0.371780343079942,-2.2100613379024585,-0.5945952703741999,-0.3917107742692543,-2.5411593758085598,-0.6296607574790078,0.07739564341274682,-0.9970004585659562,-0.42611464961279655,0.21154792384944732,-1.773483487420294,-0.597222673519327,0.295615681587717,-2.2618789141588627,-0.6757225592618543,0.34616475848255934,-2.627361686778458,-0.7195767433848279,0.3210212946243191,-0.8804627743340135,-0.4465499110749314,0.5759912426613948,-1.5759374508942472,-0.5975558772630206,0.7146848674633551,-2.0102324123799975,-0.6674929194060822,0.8109549364455428,-2.343092193651927,-0.6952593725928566,0.5143606486646385,-0.7692055911103486,-0.44366031934236566,0.7988702218865664,-1.2533312808404329,-0.5458877008164732,0.9574763073388535,-1.4915228932808144,-0.5659029009298169,1.081024078138296,-1.7018165050363199,-0.562576301945469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.23910341813240735,-0.4823547479437951,0.036471274771251776,-0.21387410804627038,-0.9901147042324602,0.0021365536145030706,-0.027202278515626843,-1.378152900667503,-0.01204617506617661,0.1571888791625681,-1.5872587909561526,-0.03199453453939544,-0.19907320991049537,-1.1050889495377103,-0.37378146271848145,-0.3350585259273619,-1.768482989778328,-0.5356028034803132,-0.37478071464678464,-2.2106618168366428,-0.611524632591307,-0.3937446962790049,-2.544662740654893,-0.6518775580138773,0.07310619265314444,-0.9973241622440325,-0.42993129238742855,0.21406675852012078,-1.7804957503754086,-0.5975461338839971,0.30233781488843103,-2.2687234140359833,-0.6738036789663417,0.351818484993284,-2.6354069613097373,-0.7166843714143426,0.3192434866179217,-0.8818998196873256,-0.45404472320101497,0.5690864969984855,-1.5817258187744447,-0.6019698249533539,0.703781102252484,-2.0183802077983755,-0.6708866599990789,0.7954169832629177,-2.3535408274140948,-0.6996724969625981,0.5144720631589682,-0.7663367182167214,-0.45541271540909445,0.8011326494132646,-1.2392337344483737,-0.5601861260259552,0.9562907175922581,-1.4727646704577586,-0.5813367853602364,1.076924366891423,-1.6795530656286541,-0.5786130095159436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.23921284093371364,-0.48115667818090113,0.029414174737096985,-0.21411242430578614,-0.9901208437727247,-0.007271525811520261,-0.023761537604438648,-1.3788280046053312,-0.022760826726236125,0.16270881818989516,-1.587008957166229,-0.04290337284474168,-0.19923597310621866,-1.1029089633947564,-0.37421180954819633,-0.33678036199061356,-1.7701039117963755,-0.5347166268840406,-0.37766481550409015,-2.2141094699018407,-0.6093623409997841,-0.39704243537812767,-2.5490049437429367,-0.6487789790631016,0.07559675395228035,-0.9971384712224669,-0.4273009375968824,0.21165110516367064,-1.7845273623890607,-0.5941686388505385,0.2988316186010662,-2.2762608679610805,-0.6705752957766133,0.3504819270411669,-2.6453378440482362,-0.7135006287293856,0.3224475432087491,-0.8825656020950413,-0.44904191661821036,0.5712432721117652,-1.5802423101156828,-0.5964981299041874,0.7053720142376573,-2.018893144363301,-0.6653906650112772,0.7970853857938658,-2.355360414643807,-0.6938912797935903,0.5167952610778488,-0.7686334935322299,-0.4488019879127289,0.8017779587121671,-1.2430656716235609,-0.551652456236039,0.9571082066812541,-1.478436801219581,-0.5713493868736369,1.0777217176893292,-1.6860508296211838,-0.5677571110747276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.23751135810998894,-0.47521259763619783,0.028373869435980224,-0.2117260551667413,-0.9747503163710108,-0.012258269834703451,-0.021341827959731365,-1.3580309518904148,-0.032919839032440314,0.17120729723615508,-1.5560335463133297,-0.05835265702967553,-0.1986161175185796,-1.091551434828287,-0.3637554294141574,-0.3325911980800546,-1.7487349201776492,-0.5134839920033518,-0.3733840036138202,-2.1809702952311496,-0.5807174724407886,-0.3914922260085159,-2.50909069164361,-0.6168285143058804,0.07715759517957886,-0.9970189093021777,-0.4158500439869028,0.21122527416195722,-1.7680775279302552,-0.5746886593995642,0.2964728170483821,-2.2451178903500506,-0.6486197539519675,0.35119333077039494,-2.6022055087997678,-0.6909377398003503,0.32357604692657754,-0.8832187292140756,-0.43613799885611715,0.5720727320358063,-1.5713661583681322,-0.5732504560165542,0.706844502552507,-1.9969500623646372,-0.6363793513911585,0.8011637237903296,-2.320435853157518,-0.6629925357476005,0.5183323874335408,-0.7640159856075698,-0.4352397317123627,0.786358907119428,-1.2281720507134453,-0.5276214129728354,0.936628499015241,-1.4575378708335502,-0.5416893070504013,1.054814377669095,-1.6587614224705847,-0.5353197302587277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.22470591502734774,-0.4691039419414547,0.05787941962340964,-0.1920625160456546,-0.9606922611463613,0.0363929666517604,-0.00638984512528536,-1.3428930880540821,0.03208886905182731,0.17396851427170118,-1.5353584902850341,0.023130636422319554,-0.18274819658707656,-1.0949130533470095,-0.3476663259289588,-0.3216674447326724,-1.7270533860449,-0.4966455917415775,-0.3639388922789635,-2.153038735520694,-0.5633322627159852,-0.38462440333500314,-2.4754380621678482,-0.5991904308704342,0.07991359695056738,-0.9968017942512053,-0.40701574331108226,0.20925090173352054,-1.758895745309179,-0.5730758032848188,0.2960756989904233,-2.233815812677417,-0.6496866953132057,0.3486154772768098,-2.5856485781198044,-0.6920961531328992,0.3162723727727522,-0.8821412103131795,-0.43086877334118523,0.5577882138997308,-1.5502785611031955,-0.5708058854196818,0.6898489315889069,-1.966197099264659,-0.630372470516313,0.7783545840561643,-2.2846632857860754,-0.652116225723522,0.5060513073255382,-0.7633238302200642,-0.4304555058521362,0.7693414750726116,-1.2211255857007586,-0.5235470610850648,0.9176405364901591,-1.4419029405893184,-0.537278968788931,1.0313628337685266,-1.6371137396638498,-0.5295379511805173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.2101927984851524,-0.4699587387850009,0.0785255060619211,-0.17047602369967413,-0.939007586497814,0.06739277890105684,0.01093505675300233,-1.3038105148117727,0.06952591657720938,0.19092469039459084,-1.4856654841203074,0.06945951199849444,-0.16398840600463707,-1.0821506121206812,-0.31942817826570835,-0.2946180706264718,-1.6950539459739213,-0.4595435531396629,-0.3371286473738799,-2.109492523201508,-0.5189202110520507,-0.3592386171297954,-2.4207099141544752,-0.5501080101261949,0.08882022882376633,-0.9960476730316145,-0.38200228067982667,0.21340645945122855,-1.7224459130119847,-0.5554577480025863,0.2941037138619119,-2.179837481618806,-0.6358413243949859,0.34062830780205006,-2.514944230733604,-0.678877904276802,0.31622400318604726,-0.8919774811373045,-0.40608284569853126,0.5521129688059293,-1.5267857201836905,-0.5436799510820269,0.6823599248692093,-1.92150773037036,-0.5943642155491987,0.7691522111153645,-2.224109018971737,-0.6080641057619136,0.4999661266771932,-0.7804052579919425,-0.4043932006805286,0.7604106522987009,-1.2254425343707211,-0.4860723251517335,0.9109563464729029,-1.4353045169832246,-0.49057571101169084,1.0235767429045992,-1.6208064217006677,-0.4760454641132828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.21479003075008496,-0.4799830216898923,0.0748063604837854,-0.17357760143886408,-0.9640046100495683,0.057536494252616546,0.017445616734348027,-1.322781366268121,0.05385949626772858,0.20418453850472662,-1.5099748731157392,0.04557732378464016,-0.17437062473288636,-1.0977198028187483,-0.3349516176273208,-0.305456539216238,-1.7231916961338198,-0.47720472430779254,-0.34912626585795714,-2.1427574499225788,-0.5366061550469955,-0.37175639180819486,-2.455251772295217,-0.5678906030247738,0.07893776560629477,-0.996879545963847,-0.3990078801262404,0.21169930009192542,-1.7439716832130452,-0.5710098105642087,0.2948098432003318,-2.206437429437202,-0.6499526146750542,0.3450112632080267,-2.547650929170712,-0.6932974137566379,0.3083829026592773,-0.8842645652297804,-0.4246737610516512,0.5460295308085894,-1.5581543225861152,-0.561062981491521,0.6739223023635068,-1.963217244876175,-0.6140461785227784,0.7613756631720465,-2.270772041320855,-0.6326280713389464,0.4937059673286568,-0.7682687852644583,-0.4248986276436356,0.7504844317352803,-1.2196205608284525,-0.5077491092727147,0.8977395418001392,-1.4354951763358927,-0.5160217365888488,1.0112765315447256,-1.6262241458433448,-0.5065128095449997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatro,0.0,0.0,0.0,-0.22805363353242855,-0.47897892877778275,0.06908309720331954,-0.20194893507886355,-0.956008874392165,0.0557897166149842,-0.01989549556432895,-1.3183613691911993,0.05682774755514372,0.16867311623928738,-1.5022753242001967,0.05486811290685682,-0.18552747954957294,-1.087952639490585,-0.32195335521955415,-0.3194320534388824,-1.7063871515776758,-0.4625681868286445,-0.3643665937593687,-2.12497394799179,-0.5219252399811664,-0.3873873481935499,-2.4376106066775445,-0.5520135282922133,0.07291996261928661,-0.9973377958603603,-0.38401043114965255,0.20298674615965123,-1.7393076028266288,-0.5525215063540413,0.28745061688916224,-2.19798477334381,-0.6293199754067923,0.33757720644333106,-2.5346121873008296,-0.6691114904556554,0.30718339780690007,-0.8905451944420139,-0.4098010768630629,0.5403853706587475,-1.536255291795582,-0.5472134836406471,0.6690194569750794,-1.9424846068665167,-0.603369047533458,0.7558248019474406,-2.2512653625333745,-0.6211781431491328,0.49466165681771995,-0.7769922260785449,-0.41097308636212926,0.7566268489358815,-1.2213597885679144,-0.49295963782415203,0.9039588989189076,-1.4368077522713782,-0.4994734628898489,1.014486003560028,-1.622562164115553,-0.4868098998782079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
